Al2O3_1684,3.01299676,0.06803289,-2.6e-07,-0.06803365,3.01299651,2.6e-07,-2.6e-07,2.6e-07,3.25477968,3.01299676,-0.06803365,-2.6e-07,0.06803289,3.01299651,2.6e-07,-2.6e-07,2.6e-07,3.25477968,3.01299676,0.06803289,-2.6e-07,-0.06803365,3.01299651,2.6e-07,-2.6e-07,2.6e-07,3.25477968,3.01299676,-0.06803365,-2.6e-07,0.06803289,3.01299651,2.6e-07,-2.6e-07,2.6e-07,3.25477968,-2.05081041,2.2e-07,1.7e-07,2.4e-07,-1.96651841,0.062979,1.4e-07,0.27585923,-2.16985312,-1.98759154,0.03649968,-0.05454139,0.03649966,-2.02973731,-0.03148977,-0.23890107,-0.13792988,-2.16985312,-1.98759157,-0.03649915,0.05454175,-0.03649915,-2.02973731,-0.03148977,0.23890146,-0.13792988,-2.16985312,-2.05081041,2.2e-07,1.7e-07,2.4e-07,-1.96651841,0.062979,1.4e-07,0.27585923,-2.16985312,-1.98759154,0.03649968,-0.05454139,0.03649966,-2.02973731,-0.03148977,-0.23890107,-0.13792988,-2.16985312,-1.98759157,-0.03649915,0.05454175,-0.03649915,-2.02973731,-0.03148977,0.23890146,-0.13792988,-2.16985312
Al2O3_1685,3.25102397,-0.08265211,-0.0,0.08265211,3.25102338,-2.7e-07,-0.0,-2.7e-07,2.94801659,3.25102397,0.08265211,-0.0,-0.08265211,3.25102338,-2.7e-07,-0.0,-2.7e-07,2.94801659,3.25102397,-0.08265211,-0.0,0.08265211,3.25102338,-2.7e-07,-0.0,-2.7e-07,2.94801659,3.25102397,0.08265211,-0.0,-0.08265211,3.25102338,-2.7e-07,-0.0,-2.7e-07,2.94801659,-2.41093974,0.0,0.0,0.0,-1.92375861,0.24083566,-0.0,0.41472658,-1.9653444,-2.0455541,0.21095549,-0.20856967,0.21095551,-2.28914408,-0.12041757,-0.35916363,-0.20736302,-1.9653444,-2.0455541,-0.21095549,0.20856967,-0.21095551,-2.28914408,-0.12041757,0.35916363,-0.20736302,-1.9653444,-2.41093974,0.0,0.0,0.0,-1.92375861,0.24083566,-0.0,0.41472658,-1.9653444,-2.0455541,0.21095549,-0.20856967,0.21095551,-2.28914408,-0.12041757,-0.35916363,-0.20736302,-1.9653444,-2.0455541,-0.21095549,0.20856967,-0.21095551,-2.28914408,-0.12041757,0.35916363,-0.20736302,-1.9653444
Al2O3_1686,3.21765916,0.0439811,-0.0,-0.0439811,3.21765837,-0.0,-0.0,-0.0,3.09354725,3.21765916,-0.0439811,-0.0,0.0439811,3.21765837,-0.0,-0.0,-0.0,3.09354725,3.21765916,0.0439811,-0.0,-0.0439811,3.21765837,-0.0,-0.0,-0.0,3.09354725,3.21765916,-0.0439811,-0.0,0.0439811,3.21765837,-0.0,-0.0,-0.0,3.09354725,-2.32864556,-0.0,0.0,-0.0,-1.96156617,0.10141972,0.0,0.18835796,-2.06236483,-2.05333638,0.15894981,-0.08783206,0.15894981,-2.23687528,-0.05070986,-0.1631228,-0.09417898,-2.06236483,-2.05333638,-0.15894981,0.08783206,-0.15894981,-2.23687528,-0.05070986,0.1631228,-0.09417898,-2.06236483,-2.32864556,-0.0,0.0,-0.0,-1.96156617,0.10141972,0.0,0.18835796,-2.06236483,-2.05333638,0.15894981,-0.08783206,0.15894981,-2.23687528,-0.05070986,-0.1631228,-0.09417898,-2.06236483,-2.05333638,-0.15894981,0.08783206,-0.15894981,-2.23687528,-0.05070986,0.1631228,-0.09417898,-2.06236483
Al2O3_1687,2.9872609,0.1694788,-0.0,-0.1694788,2.98726051,-2.8e-07,-0.0,-2.8e-07,3.19063742,2.9872609,-0.1694788,-0.0,0.1694788,2.98726051,-2.8e-07,-0.0,-2.8e-07,3.19063742,2.9872609,0.1694788,-0.0,-0.1694788,2.98726051,-2.8e-07,-0.0,-2.8e-07,3.19063742,2.9872609,-0.1694788,-0.0,0.1694788,2.98726051,-2.8e-07,-0.0,-2.8e-07,3.19063742,-2.07552753,-0.0,0.0,-0.0,-1.90748676,-0.09336174,0.0,0.20707248,-2.12709162,-1.94949713,0.07276367,0.08085381,0.0727637,-2.03351713,0.04668115,-0.17932988,-0.10353596,-2.12709162,-1.94949713,-0.07276367,-0.08085381,-0.0727637,-2.03351713,0.04668115,0.17932988,-0.10353596,-2.12709162,-2.07552753,-0.0,0.0,-0.0,-1.90748676,-0.09336174,0.0,0.20707248,-2.12709162,-1.94949713,0.07276367,0.08085381,0.0727637,-2.03351713,0.04668115,-0.17932988,-0.10353596,-2.12709162,-1.94949713,-0.07276367,-0.08085381,-0.0727637,-2.03351713,0.04668115,0.17932988,-0.10353596,-2.12709162
Al2O3_1688,3.13252481,-0.11249427,0.0,0.11249427,3.13252349,-3.1e-07,0.0,-3.1e-07,3.32495821,3.13252481,0.11249427,0.0,-0.11249427,3.13252349,-3.1e-07,0.0,-3.1e-07,3.32495821,3.13252481,-0.11249427,0.0,0.11249427,3.13252349,-3.1e-07,0.0,-3.1e-07,3.32495821,3.13252481,0.11249427,0.0,-0.11249427,3.13252349,-3.1e-07,0.0,-3.1e-07,3.32495821,-2.27414887,-0.0,-0.0,-0.0,-1.90255012,0.1552982,-0.0,0.30948514,-2.21663881,-1.99545038,0.16090662,-0.13449204,0.16090664,-2.18124843,-0.07764879,-0.26802187,-0.15474226,-2.21663881,-1.99545038,-0.16090662,0.13449204,-0.16090664,-2.18124843,-0.07764879,0.26802187,-0.15474226,-2.21663881,-2.27414887,-0.0,-0.0,-0.0,-1.90255012,0.1552982,-0.0,0.30948514,-2.21663881,-1.99545038,0.16090662,-0.13449204,0.16090664,-2.18124843,-0.07764879,-0.26802187,-0.15474226,-2.21663881,-1.99545038,-0.16090662,0.13449204,-0.16090664,-2.18124843,-0.07764879,0.26802187,-0.15474226,-2.21663881
Al2O3_1689,3.14832321,0.01944224,-0.0,-0.01944224,3.14832352,-2.6e-07,-0.0,-2.6e-07,3.27361489,3.14832321,-0.01944224,-0.0,0.01944224,3.14832352,-2.6e-07,-0.0,-2.6e-07,3.27361489,3.14832321,0.01944224,-0.0,-0.01944224,3.14832352,-2.6e-07,-0.0,-2.6e-07,3.27361489,3.14832321,-0.01944224,-0.0,0.01944224,3.14832352,-2.6e-07,-0.0,-2.6e-07,3.27361489,-2.29367594,0.0,0.0,0.0,-1.9040886,0.39610298,0.0,0.53923215,-2.18240993,-2.00148524,0.16869642,-0.34303508,0.16869643,-2.19627922,-0.19805124,-0.46698857,-0.26961582,-2.18240993,-2.00148524,-0.16869642,0.34303508,-0.16869643,-2.19627922,-0.19805124,0.46698857,-0.26961582,-2.18240993,-2.29367594,0.0,0.0,0.0,-1.9040886,0.39610298,0.0,0.53923215,-2.18240993,-2.00148524,0.16869642,-0.34303508,0.16869643,-2.19627922,-0.19805124,-0.46698857,-0.26961582,-2.18240993,-2.00148524,-0.16869642,0.34303508,-0.16869643,-2.19627922,-0.19805124,0.46698857,-0.26961582,-2.18240993
Al2O3_169,3.17861726,0.00890295,-0.0,-0.00890295,3.17861756,0.0,-0.0,0.0,3.01251418,3.17861726,-0.00890295,-0.0,0.00890295,3.17861756,0.0,-0.0,0.0,3.01251418,3.17861726,0.00890295,-0.0,-0.00890295,3.17861756,0.0,-0.0,0.0,3.01251418,3.17861726,-0.00890295,-0.0,0.00890295,3.17861756,0.0,-0.0,0.0,3.01251418,-2.30239014,-0.0,0.0,-0.0,-1.93576639,0.33303351,0.0,0.50633045,-2.00834278,-2.02742219,0.15875283,-0.28841546,0.15875283,-2.21073437,-0.16651675,-0.43849501,-0.25316523,-2.00834278,-2.02742219,-0.15875283,0.28841546,-0.15875283,-2.21073437,-0.16651675,0.43849501,-0.25316523,-2.00834278,-2.30239014,-0.0,0.0,-0.0,-1.93576639,0.33303351,0.0,0.50633045,-2.00834278,-2.02742219,0.15875283,-0.28841546,0.15875283,-2.21073437,-0.16651675,-0.43849501,-0.25316523,-2.00834278,-2.02742219,-0.15875283,0.28841546,-0.15875283,-2.21073437,-0.16651675,0.43849501,-0.25316523,-2.00834278
Al2O3_1690,3.12549359,0.16417575,0.0,-0.16417575,3.1254925,-0.0,0.0,-0.0,3.14672174,3.12549359,-0.16417575,0.0,0.16417575,3.1254925,-0.0,0.0,-0.0,3.14672174,3.12549359,0.16417575,0.0,-0.16417575,3.1254925,-0.0,0.0,-0.0,3.14672174,3.12549359,-0.16417575,0.0,0.16417575,3.1254925,-0.0,0.0,-0.0,3.14672174,-2.28194123,-0.0,-0.0,-0.0,-1.88538289,-0.0284736,-0.0,0.08456493,-2.09781449,-1.98452297,0.17171448,0.02465886,0.17171448,-2.18280105,0.0142368,-0.07323539,-0.04228246,-2.09781449,-1.98452297,-0.17171448,-0.02465886,-0.17171448,-2.18280105,0.0142368,0.07323539,-0.04228246,-2.09781449,-2.28194123,-0.0,-0.0,-0.0,-1.88538289,-0.0284736,-0.0,0.08456493,-2.09781449,-1.98452297,0.17171448,0.02465886,0.17171448,-2.18280105,0.0142368,-0.07323539,-0.04228246,-2.09781449,-1.98452297,-0.17171448,-0.02465886,-0.17171448,-2.18280105,0.0142368,0.07323539,-0.04228246,-2.09781449
Al2O3_1691,3.02891719,0.14527878,0.0,-0.14527878,3.02891791,-2.3e-07,0.0,-2.3e-07,3.14022524,3.02891719,-0.14527878,0.0,0.14527878,3.02891791,-2.3e-07,0.0,-2.3e-07,3.14022524,3.02891719,0.14527878,0.0,-0.14527878,3.02891791,-2.3e-07,0.0,-2.3e-07,3.14022524,3.02891719,-0.14527878,0.0,0.14527878,3.02891791,-2.3e-07,0.0,-2.3e-07,3.14022524,-2.13294573,0.0,-0.0,0.0,-1.90561106,0.56759493,-0.0,0.54443139,-2.0934835,-1.96244433,0.09843908,-0.49155144,0.09843908,-2.07611238,-0.28379724,-0.47149123,-0.27221547,-2.0934835,-1.96244433,-0.09843908,0.49155144,-0.09843908,-2.07611238,-0.28379724,0.47149123,-0.27221547,-2.0934835,-2.13294573,0.0,-0.0,0.0,-1.90561106,0.56759493,-0.0,0.54443139,-2.0934835,-1.96244433,0.09843908,-0.49155144,0.09843908,-2.07611238,-0.28379724,-0.47149123,-0.27221547,-2.0934835,-1.96244433,-0.09843908,0.49155144,-0.09843908,-2.07611238,-0.28379724,0.47149123,-0.27221547,-2.0934835
Al2O3_1692,3.23958102,-0.0797892,-0.0,0.0797892,3.23958216,-2.6e-07,-0.0,-2.6e-07,3.00985816,3.23958102,0.0797892,-0.0,-0.0797892,3.23958216,-2.6e-07,-0.0,-2.6e-07,3.00985816,3.23958102,-0.0797892,-0.0,0.0797892,3.23958216,-2.6e-07,-0.0,-2.6e-07,3.00985816,3.23958102,0.0797892,-0.0,-0.0797892,3.23958216,-2.6e-07,-0.0,-2.6e-07,3.00985816,-2.37757098,0.0,0.0,0.0,-1.94187113,0.24114794,0.0,0.44709254,-2.00657211,-2.05079553,0.18866394,-0.20884005,0.18866396,-2.2686466,-0.12057371,-0.38719328,-0.22354601,-2.00657211,-2.05079553,-0.18866394,0.20884005,-0.18866396,-2.2686466,-0.12057371,0.38719328,-0.22354601,-2.00657211,-2.37757098,0.0,0.0,0.0,-1.94187113,0.24114794,0.0,0.44709254,-2.00657211,-2.05079553,0.18866394,-0.20884005,0.18866396,-2.2686466,-0.12057371,-0.38719328,-0.22354601,-2.00657211,-2.05079553,-0.18866394,0.20884005,-0.18866396,-2.2686466,-0.12057371,0.38719328,-0.22354601,-2.00657211
Al2O3_1693,3.14600686,0.03287086,0.0,-0.03287086,3.14600707,-2.5e-07,0.0,-2.5e-07,3.13199495,3.14600686,-0.03287086,0.0,0.03287086,3.14600707,-2.5e-07,0.0,-2.5e-07,3.13199495,3.14600686,0.03287086,0.0,-0.03287086,3.14600707,-2.5e-07,0.0,-2.5e-07,3.13199495,3.14600686,-0.03287086,0.0,0.03287086,3.14600707,-2.5e-07,0.0,-2.5e-07,3.13199495,-2.19059297,0.0,-0.0,0.0,-2.00408302,0.20320458,-0.0,0.41947317,-2.08799663,-2.05071037,0.08076127,-0.17598018,0.08076129,-2.14396556,-0.10160204,-0.36327427,-0.20973634,-2.08799663,-2.05071037,-0.08076127,0.17598018,-0.08076129,-2.14396556,-0.10160204,0.36327427,-0.20973634,-2.08799663,-2.19059297,0.0,-0.0,0.0,-2.00408302,0.20320458,-0.0,0.41947317,-2.08799663,-2.05071037,0.08076127,-0.17598018,0.08076129,-2.14396556,-0.10160204,-0.36327427,-0.20973634,-2.08799663,-2.05071037,-0.08076127,0.17598018,-0.08076129,-2.14396556,-0.10160204,0.36327427,-0.20973634,-2.08799663
Al2O3_1694,3.11063499,-0.19568122,0.0,0.19568122,3.11063422,2.6e-07,0.0,2.6e-07,3.19226933,3.11063499,0.19568122,0.0,-0.19568122,3.11063422,2.6e-07,0.0,2.6e-07,3.19226933,3.11063499,-0.19568122,0.0,0.19568122,3.11063422,2.6e-07,0.0,2.6e-07,3.19226933,3.11063499,0.19568122,0.0,-0.19568122,3.11063422,2.6e-07,0.0,2.6e-07,3.19226933,-2.11888552,0.0,-0.0,0.0,-2.02862723,0.2903576,-0.0,0.47877018,-2.12817955,-2.05119222,0.03908272,-0.25145724,0.0390827,-2.0963206,-0.14517906,-0.41462734,-0.23938535,-2.12817955,-2.05119222,-0.03908272,0.25145724,-0.0390827,-2.0963206,-0.14517906,0.41462734,-0.23938535,-2.12817955,-2.11888552,0.0,-0.0,0.0,-2.02862723,0.2903576,-0.0,0.47877018,-2.12817955,-2.05119222,0.03908272,-0.25145724,0.0390827,-2.0963206,-0.14517906,-0.41462734,-0.23938535,-2.12817955,-2.05119222,-0.03908272,0.25145724,-0.0390827,-2.0963206,-0.14517906,0.41462734,-0.23938535,-2.12817955
Al2O3_1695,3.30425699,-0.03379949,-0.0,0.03379949,3.30425609,-2.5e-07,-0.0,-2.5e-07,2.82917368,3.30425699,0.03379949,-0.0,-0.03379949,3.30425609,-2.5e-07,-0.0,-2.5e-07,2.82917368,3.30425699,-0.03379949,-0.0,0.03379949,3.30425609,-2.5e-07,-0.0,-2.5e-07,2.82917368,3.30425699,0.03379949,-0.0,-0.03379949,3.30425609,-2.5e-07,-0.0,-2.5e-07,2.82917368,-2.34791279,0.0,0.0,0.0,-2.05776268,0.18760391,0.0,0.32856301,-1.88611579,-2.1303006,0.12563846,-0.16246963,0.12563847,-2.27537475,-0.09380171,-0.28454381,-0.16428126,-1.88611579,-2.1303006,-0.12563846,0.16246963,-0.12563847,-2.27537475,-0.09380171,0.28454381,-0.16428126,-1.88611579,-2.34791279,0.0,0.0,0.0,-2.05776268,0.18760391,0.0,0.32856301,-1.88611579,-2.1303006,0.12563846,-0.16246963,0.12563847,-2.27537475,-0.09380171,-0.28454381,-0.16428126,-1.88611579,-2.1303006,-0.12563846,0.16246963,-0.12563847,-2.27537475,-0.09380171,0.28454381,-0.16428126,-1.88611579
Al2O3_1696,3.0279273,-0.13089055,2.6e-07,0.13089124,3.0279273,-2.6e-07,2.6e-07,-2.6e-07,3.26309308,3.0279273,0.13089124,2.6e-07,-0.13089055,3.0279273,-2.6e-07,2.6e-07,-2.6e-07,3.26309308,3.0279273,-0.13089055,2.6e-07,0.13089124,3.0279273,-2.6e-07,2.6e-07,-2.6e-07,3.26309308,3.0279273,0.13089124,2.6e-07,-0.13089055,3.0279273,-2.6e-07,2.6e-07,-2.6e-07,3.26309308,-2.04973781,-2e-07,-1.7e-07,-2.2e-07,-1.98749862,0.02026547,-1.3e-07,0.36054474,-2.17539539,-2.00305841,0.02695013,-0.01755043,0.02695016,-2.03417799,-0.01013248,-0.31224095,-0.18027211,-2.17539539,-2.00305837,-0.02695062,0.01755009,-0.02695063,-2.03417799,-0.01013248,0.31224056,-0.18027211,-2.17539539,-2.04973781,-2e-07,-1.7e-07,-2.2e-07,-1.98749862,0.02026547,-1.3e-07,0.36054474,-2.17539539,-2.00305841,0.02695013,-0.01755043,0.02695016,-2.03417799,-0.01013248,-0.31224095,-0.18027211,-2.17539539,-2.00305837,-0.02695062,0.01755009,-0.02695063,-2.03417799,-0.01013248,0.31224056,-0.18027211,-2.17539539
Al2O3_1697,3.30569131,0.05823167,-0.0,-0.05823167,3.30569259,0.0,-0.0,0.0,3.15585595,3.30569131,-0.05823167,-0.0,0.05823167,3.30569259,0.0,-0.0,0.0,3.15585595,3.30569131,0.05823167,-0.0,-0.05823167,3.30569259,0.0,-0.0,0.0,3.15585595,3.30569131,-0.05823167,-0.0,0.05823167,3.30569259,0.0,-0.0,0.0,3.15585595,-2.46123965,0.0,0.0,0.0,-1.94634951,0.33763735,0.0,0.41124387,-2.10390396,-2.07507149,0.22295434,-0.29240247,0.22295434,-2.33251783,-0.16881868,-0.35614757,-0.20562193,-2.10390396,-2.07507149,-0.22295434,0.29240247,-0.22295434,-2.33251783,-0.16881868,0.35614757,-0.20562193,-2.10390396,-2.46123965,0.0,0.0,0.0,-1.94634951,0.33763735,0.0,0.41124387,-2.10390396,-2.07507149,0.22295434,-0.29240247,0.22295434,-2.33251783,-0.16881868,-0.35614757,-0.20562193,-2.10390396,-2.07507149,-0.22295434,0.29240247,-0.22295434,-2.33251783,-0.16881868,0.35614757,-0.20562193,-2.10390396
Al2O3_1698,3.05630088,-0.17043349,2.2e-07,0.17043425,3.05630119,0.0,2.2e-07,0.0,3.25191101,3.05630088,0.17043425,2.2e-07,-0.17043349,3.05630119,0.0,2.2e-07,0.0,3.25191101,3.05630088,-0.17043349,2.2e-07,0.17043425,3.05630119,0.0,2.2e-07,0.0,3.25191101,3.05630088,0.17043425,2.2e-07,-0.17043349,3.05630119,0.0,2.2e-07,0.0,3.25191101,-2.10101975,-2e-07,-8e-08,-2.1e-07,-1.97404829,0.5756927,-8e-08,0.58261492,-2.16794067,-2.00579106,0.05498007,-0.49856466,0.05498007,-2.06927705,-0.28784635,-0.50455948,-0.29130746,-2.16794067,-2.00579095,-0.05498062,0.49856429,-0.05498062,-2.06927705,-0.28784635,0.50455911,-0.29130746,-2.16794067,-2.10101975,-2e-07,-8e-08,-2.1e-07,-1.97404829,0.5756927,-8e-08,0.58261492,-2.16794067,-2.00579106,0.05498007,-0.49856466,0.05498007,-2.06927705,-0.28784635,-0.50455948,-0.29130746,-2.16794067,-2.00579095,-0.05498062,0.49856429,-0.05498062,-2.06927705,-0.28784635,0.50455911,-0.29130746,-2.16794067
Al2O3_1699,3.11061754,-0.07530999,0.0,0.07530999,3.11061761,0.0,0.0,0.0,3.18619558,3.11061754,0.07530999,0.0,-0.07530999,3.11061761,0.0,0.0,0.0,3.18619558,3.11061754,-0.07530999,0.0,0.07530999,3.11061761,0.0,0.0,0.0,3.18619558,3.11061754,0.07530999,0.0,-0.07530999,3.11061761,0.0,0.0,0.0,3.18619558,-2.1992193,0.0,-0.0,0.0,-1.9482708,0.34558073,-0.0,0.51468915,-2.12413039,-2.01100789,0.10866391,-0.29928168,0.10866391,-2.13648222,-0.17279036,-0.44573388,-0.25734458,-2.12413039,-2.01100789,-0.10866391,0.29928168,-0.10866391,-2.13648222,-0.17279036,0.44573388,-0.25734458,-2.12413039,-2.1992193,0.0,-0.0,0.0,-1.9482708,0.34558073,-0.0,0.51468915,-2.12413039,-2.01100789,0.10866391,-0.29928168,0.10866391,-2.13648222,-0.17279036,-0.44573388,-0.25734458,-2.12413039,-2.01100789,-0.10866391,0.29928168,-0.10866391,-2.13648222,-0.17279036,0.44573388,-0.25734458,-2.12413039
Al2O3_17,2.83232321,0.10567177,2.8e-07,-0.10567107,2.83232404,2.8e-07,2.8e-07,2.8e-07,3.46602159,2.83232321,-0.10567107,2.8e-07,0.10567177,2.83232404,2.8e-07,2.8e-07,2.8e-07,3.46602159,2.83232321,0.10567177,2.8e-07,-0.10567107,2.83232404,2.8e-07,2.8e-07,2.8e-07,3.46602159,2.83232321,-0.10567107,2.8e-07,0.10567177,2.83232404,2.8e-07,2.8e-07,2.8e-07,3.46602159,-1.76807389,-2.3e-07,-2e-07,-2.6e-07,-2.00835764,-0.14842403,-1.6e-07,0.22222044,-2.31068106,-1.9482863,-0.1040459,0.12853863,-0.10404591,-1.82814522,0.07421174,-0.19244887,-0.1111105,-2.31068106,-1.94828623,0.10404543,-0.12853898,0.10404547,-1.82814522,0.07421174,0.19244848,-0.1111105,-2.31068106,-1.76807389,-2.3e-07,-2e-07,-2.6e-07,-2.00835764,-0.14842403,-1.6e-07,0.22222044,-2.31068106,-1.9482863,-0.1040459,0.12853863,-0.10404591,-1.82814522,0.07421174,-0.19244887,-0.1111105,-2.31068106,-1.94828623,0.10404543,-0.12853898,0.10404547,-1.82814522,0.07421174,0.19244848,-0.1111105,-2.31068106
Al2O3_170,3.14825659,0.0355573,-0.0,-0.0355573,3.14825692,-2.4e-07,-0.0,-2.4e-07,3.04226378,3.14825659,-0.0355573,-0.0,0.0355573,3.14825692,-2.4e-07,-0.0,-2.4e-07,3.04226378,3.14825659,0.0355573,-0.0,-0.0355573,3.14825692,-2.4e-07,-0.0,-2.4e-07,3.04226378,3.14825659,-0.0355573,-0.0,0.0355573,3.14825692,-2.4e-07,-0.0,-2.4e-07,3.04226378,-2.32434738,-0.0,0.0,0.0,-1.87332834,0.40348671,0.0,0.5299338,-2.02817586,-1.9860829,0.19529713,-0.34942959,0.19529714,-2.21159275,-0.20174312,-0.45893597,-0.26496666,-2.02817586,-1.9860829,-0.19529713,0.34942959,-0.19529714,-2.21159275,-0.20174312,0.45893597,-0.26496666,-2.02817586,-2.32434738,-0.0,0.0,0.0,-1.87332834,0.40348671,0.0,0.5299338,-2.02817586,-1.9860829,0.19529713,-0.34942959,0.19529714,-2.21159275,-0.20174312,-0.45893597,-0.26496666,-2.02817586,-1.9860829,-0.19529713,0.34942959,-0.19529714,-2.21159275,-0.20174312,0.45893597,-0.26496666,-2.02817586
Al2O3_1700,3.0552602,0.12145888,0.0,-0.12145888,3.05525918,-2.9e-07,0.0,-2.9e-07,3.44309387,3.0552602,-0.12145888,0.0,0.12145888,3.05525918,-2.9e-07,0.0,-2.9e-07,3.44309387,3.0552602,0.12145888,0.0,-0.12145888,3.05525918,-2.9e-07,0.0,-2.9e-07,3.44309387,3.0552602,-0.12145888,0.0,0.12145888,3.05525918,-2.9e-07,0.0,-2.9e-07,3.44309387,-2.07540426,-0.0,-0.0,-0.0,-1.99827535,-0.02780904,-0.0,0.1867442,-2.29539591,-2.01755807,0.03339751,0.02408351,0.03339752,-2.05612151,0.01390481,-0.16172508,-0.09337181,-2.29539591,-2.01755807,-0.03339751,-0.02408351,-0.03339752,-2.05612151,0.01390481,0.16172508,-0.09337181,-2.29539591,-2.07540426,-0.0,-0.0,-0.0,-1.99827535,-0.02780904,-0.0,0.1867442,-2.29539591,-2.01755807,0.03339751,0.02408351,0.03339752,-2.05612151,0.01390481,-0.16172508,-0.09337181,-2.29539591,-2.01755807,-0.03339751,-0.02408351,-0.03339752,-2.05612151,0.01390481,0.16172508,-0.09337181,-2.29539591
Al2O3_1701,2.94066033,-0.14716801,0.0,0.14716801,2.94066113,3e-07,0.0,3e-07,3.43466555,2.94066033,0.14716801,0.0,-0.14716801,2.94066113,3e-07,0.0,3e-07,3.43466555,2.94066033,-0.14716801,0.0,0.14716801,2.94066113,3e-07,0.0,3e-07,3.43466555,2.94066033,0.14716801,0.0,-0.14716801,2.94066113,3e-07,0.0,3e-07,3.43466555,-1.9861212,0.0,-0.0,0.0,-1.93475976,-0.08836525,-0.0,0.19363753,-2.28977704,-1.94759973,0.02224039,0.07652637,0.02224036,-1.97328125,0.04418232,-0.16769517,-0.09681907,-2.28977704,-1.94759973,-0.02224039,-0.07652637,-0.02224036,-1.97328125,0.04418232,0.16769517,-0.09681907,-2.28977704,-1.9861212,0.0,-0.0,0.0,-1.93475976,-0.08836525,-0.0,0.19363753,-2.28977704,-1.94759973,0.02224039,0.07652637,0.02224036,-1.97328125,0.04418232,-0.16769517,-0.09681907,-2.28977704,-1.94759973,-0.02224039,-0.07652637,-0.02224036,-1.97328125,0.04418232,0.16769517,-0.09681907,-2.28977704
Al2O3_1702,3.03820147,-0.20988652,0.0,0.20988652,3.03820318,0.0,0.0,0.0,3.36793096,3.03820147,0.20988652,0.0,-0.20988652,3.03820318,0.0,0.0,0.0,3.36793096,3.03820147,-0.20988652,0.0,0.20988652,3.03820318,0.0,0.0,0.0,3.36793096,3.03820147,0.20988652,0.0,-0.20988652,3.03820318,0.0,0.0,0.0,3.36793096,-2.18313088,0.0,-0.0,0.0,-1.86780547,-0.08668094,-0.0,0.02796281,-2.24528731,-1.94663603,0.1365404,0.07506787,0.1365404,-2.10430044,0.04334047,-0.0242165,-0.0139814,-2.24528731,-1.94663603,-0.1365404,-0.07506787,-0.1365404,-2.10430044,0.04334047,0.0242165,-0.0139814,-2.24528731,-2.18313088,0.0,-0.0,0.0,-1.86780547,-0.08668094,-0.0,0.02796281,-2.24528731,-1.94663603,0.1365404,0.07506787,0.1365404,-2.10430044,0.04334047,-0.0242165,-0.0139814,-2.24528731,-1.94663603,-0.1365404,-0.07506787,-0.1365404,-2.10430044,0.04334047,0.0242165,-0.0139814,-2.24528731
Al2O3_1703,3.083347,-0.08063478,0.0,0.08063478,3.08334744,-2.4e-07,0.0,-2.4e-07,3.4073723,3.083347,0.08063478,0.0,-0.08063478,3.08334744,-2.4e-07,0.0,-2.4e-07,3.4073723,3.083347,-0.08063478,0.0,0.08063478,3.08334744,-2.4e-07,0.0,-2.4e-07,3.4073723,3.083347,0.08063478,0.0,-0.08063478,3.08334744,-2.4e-07,0.0,-2.4e-07,3.4073723,-2.15394282,0.0,-0.0,0.0,-1.95718686,0.4435686,-0.0,0.56079479,-2.27158154,-2.00637559,0.08519802,-0.38414151,0.08519802,-2.10475401,-0.22178406,-0.48566236,-0.28039715,-2.27158154,-2.00637559,-0.08519802,0.38414151,-0.08519802,-2.10475401,-0.22178406,0.48566236,-0.28039715,-2.27158154,-2.15394282,0.0,-0.0,0.0,-1.95718686,0.4435686,-0.0,0.56079479,-2.27158154,-2.00637559,0.08519802,-0.38414151,0.08519802,-2.10475401,-0.22178406,-0.48566236,-0.28039715,-2.27158154,-2.00637559,-0.08519802,0.38414151,-0.08519802,-2.10475401,-0.22178406,0.48566236,-0.28039715,-2.27158154
Al2O3_1704,3.16215916,0.03581551,-0.0,-0.03581551,3.16215995,0.0,-0.0,0.0,2.95326548,3.16215916,-0.03581551,-0.0,0.03581551,3.16215995,0.0,-0.0,0.0,2.95326548,3.16215916,0.03581551,-0.0,-0.03581551,3.16215995,0.0,-0.0,0.0,2.95326548,3.16215916,-0.03581551,-0.0,0.03581551,3.16215995,0.0,-0.0,0.0,2.95326548,-2.26660665,-0.0,0.0,-0.0,-1.94960605,0.33547478,0.0,0.49803341,-1.96884365,-2.02885583,0.13726552,-0.29052965,0.13726552,-2.18735693,-0.16773739,-0.43130953,-0.24901671,-1.96884365,-2.02885583,-0.13726552,0.29052965,-0.13726552,-2.18735693,-0.16773739,0.43130953,-0.24901671,-1.96884365,-2.26660665,-0.0,0.0,-0.0,-1.94960605,0.33547478,0.0,0.49803341,-1.96884365,-2.02885583,0.13726552,-0.29052965,0.13726552,-2.18735693,-0.16773739,-0.43130953,-0.24901671,-1.96884365,-2.02885583,-0.13726552,0.29052965,-0.13726552,-2.18735693,-0.16773739,0.43130953,-0.24901671,-1.96884365
